707,Scratch_or_spot,245,127,347,178
708,Scratch_or_spot,155,225,230,265
708,Scratch_or_spot,184,147,210,192
708,Scratch_or_spot,247,234,290,261
708,Scratch_or_spot,375,317,519,347
709,Scratch_or_spot,266,305,437,335
709,Scratch_or_spot,229,299,261,318
710,Scratch_or_spot,438,353,515,413
710,Scratch_or_spot,362,276,419,342
710,Scratch_or_spot,353,208,403,266
711,Scratch_or_spot,562,212,584,234
711,Scratch_or_spot,602,244,643,272
711,Scratch_or_spot,650,266,705,288
711,Scratch_or_spot,697,294,736,313
711,Scratch_or_spot,449,151,490,176
712,Dent,552,417,648,573
713,Scratch_or_spot,583,672,986,762
713,Scratch_or_spot,415,385,538,487
714,Scratch_or_spot,494,214,652,291
715,Scratch_or_spot,329,167,445,229
715,Scratch_or_spot,174,165,267,195
716,Scratch_or_spot,286,227,467,293
717,Dent,357,266,427,354
717,Dent,290,275,341,349
718,Scratch_or_spot,446,212,531,263
719,Scratch_or_spot,451,219,501,274
719,Scratch_or_spot,503,264,557,305
719,Dent,580,345,720,415
720,Dent,393,534,731,759
721,Dent,678,583,1220,939
721,Dent,423,572,661,652
721,Scratch_or_spot,270,392,327,435
721,Scratch_or_spot,186,240,218,335
722,Scratch_or_spot,336,168,370,203
722,Scratch_or_spot,314,126,347,159
723,Dent,370,292,457,464
723,Dent,264,297,330,432
724,Scratch_or_spot,270,803,607,953
724,Scratch_or_spot,259,581,324,762
725,Dent,981,196,1292,435
726,Scratch_or_spot,353,260,374,338
727,Dent,584,551,1157,665
728,Dent,707,495,1143,628
729,Dent,440,573,951,942
730,Dent,412,210,698,540
731,Dent,956,382,1303,715
732,Dent,970,437,1328,674
733,Scratch_or_spot,270,245,301,319
733,Scratch_or_spot,246,242,267,269
734,Dent,250,119,614,352
735,Scratch_or_spot,571,318,605,334
736,Dent,591,340,654,395
737,Dent,427,318,553,367
738,Dent,214,179,430,318
739,Scratch_or_spot,123,138,327,224
739,Scratch_or_spot,360,179,516,236
739,Scratch_or_spot,531,203,636,252
739,Scratch_or_spot,666,219,793,263
740,Scratch_or_spot,375,266,681,316
740,Scratch_or_spot,150,263,351,306
740,Scratch_or_spot,149,176,234,203
740,Scratch_or_spot,255,176,279,197
741,Scratch_or_spot,516,196,779,268
742,Scratch_or_spot,447,272,553,341
742,Scratch_or_spot,573,348,1002,387
743,Scratch_or_spot,495,289,734,389
743,Scratch_or_spot,795,186,1020,281
743,Scratch_or_spot,327,341,490,383
744,Scratch_or_spot,666,445,929,506
744,Scratch_or_spot,551,422,663,464
744,Scratch_or_spot,352,355,468,401
745,Scratch_or_spot,657,420,790,468
745,Scratch_or_spot,810,424,873,457
746,Dent,37,363,130,441
746,Dent,149,389,337,463
747,Dent,320,414,432,527
748,Dent,249,427,419,535
749,Dent,600,415,743,493
750,Dent,555,385,766,575
751,Dent,290,310,473,515
752,Scratch_or_spot,321,213,410,250
752,Scratch_or_spot,704,290,798,325
753,Dent,476,83,572,281
754,Dent,412,101,625,289
755,Dent,149,213,297,433
755,Scratch_or_spot,313,290,372,337
755,Scratch_or_spot,303,260,326,279
756,Scratch_or_spot,639,409,767,464
757,Scratch_or_spot,420,251,471,294
758,Scratch_or_spot,492,225,506,249
758,Scratch_or_spot,510,200,533,213
759,Dent,230,366,347,496
760,Dent,592,218,627,335
761,Dent,504,287,621,464
761,Scratch_or_spot,234,107,398,152
762,Scratch_or_spot,305,245,561,322
762,Scratch_or_spot,600,99,639,149
762,Scratch_or_spot,641,141,671,176
762,Scratch_or_spot,672,168,723,210
763,Scratch_or_spot,536,109,563,172
764,Scratch_or_spot,337,395,419,451
765,Scratch_or_spot,471,350,502,388
766,Scratch_or_spot,451,404,536,461
766,Scratch_or_spot,492,330,513,395
766,Scratch_or_spot,489,229,538,299
767,Dent,126,133,522,544
767,Dent,528,223,573,332
767,Scratch_or_spot,570,430,603,488
767,Scratch_or_spot,609,309,660,398
767,Scratch_or_spot,622,203,665,282
768,Scratch_or_spot,453,281,516,310
769,Scratch_or_spot,462,388,510,459
770,Scratch_or_spot,412,115,512,214
771,Scratch_or_spot,366,115,456,216
772,Scratch_or_spot,478,200,511,235
773,Scratch_or_spot,497,274,542,300
773,Scratch_or_spot,542,250,577,263
774,Scratch_or_spot,225,286,430,437
775,Dent,298,53,437,257
775,Dent,569,329,665,412
775,Scratch_or_spot,156,216,210,289
776,Scratch_or_spot,622,118,848,276
776,Scratch_or_spot,21,149,72,236
777,Scratch_or_spot,406,239,636,320
777,Scratch_or_spot,645,336,771,387
778,Scratch_or_spot,355,235,584,321
779,Scratch_or_spot,681,277,742,355
779,Scratch_or_spot,759,320,780,373
780,Dent,573,385,666,485
781,Dent,748,525,994,748
782,Scratch_or_spot,255,347,573,437
782,Scratch_or_spot,579,378,654,442
782,Scratch_or_spot,664,380,741,433
782,Scratch_or_spot,792,283,827,378
783,Scratch_or_spot,287,285,537,368
783,Scratch_or_spot,148,263,243,329
784,Scratch_or_spot,356,346,678,409
785,Dent,267,283,419,384
786,Dent,481,315,616,393
787,Scratch_or_spot,451,104,518,147
787,Scratch_or_spot,399,120,440,152
788,Dent,378,403,592,526
789,Dent,288,304,495,417
790,Dent,547,308,717,437
791,Scratch_or_spot,512,45,545,133
792,Scratch_or_spot,516,179,547,210
792,Scratch_or_spot,187,129,234,226
793,Scratch_or_spot,537,193,573,205
793,Scratch_or_spot,221,107,266,189
794,Scratch_or_spot,627,235,649,269
795,Scratch_or_spot,751,289,782,324
795,Scratch_or_spot,687,273,735,303
795,Scratch_or_spot,729,334,768,351
796,Scratch_or_spot,204,6,291,54
797,Dent,669,50,740,168
797,Dent,748,183,814,232
797,Dent,785,245,873,297
798,Scratch_or_spot,441,213,511,341
798,Scratch_or_spot,523,234,573,353
799,Scratch_or_spot,570,223,621,247
799,Scratch_or_spot,501,204,536,242
800,Scratch_or_spot,540,193,592,296
801,Scratch_or_spot,653,147,704,175
