28,Scratch_or_spot,244.0,330.0,284.0,352.0
29,Scratch_or_spot,297.0,264.0,443.0,365.0
30,Dent,269.0,314.0,320.0,377.0
30,Dent,154.0,358.0,259.0,390.0
30,Dent,363.0,309.0,569.0,337.0
30,Dent,528.0,162.0,675.0,277.0
31,Scratch_or_spot,458.0,330.0,526.0,391.0
32,Scratch_or_spot,697.0,793.0,995.0,965.0
33,Scratch_or_spot,906.0,727.0,1126.0,823.0
34,Dent,1406.0,481.0,1492.0,583.0
35,Dent,382.0,339.0,448.0,378.0
36,Dent,321.0,223.0,511.0,286.0
36,Dent,301.0,415.0,478.0,470.0
37,Scratch_or_spot,222.0,393.0,240.0,417.0
38,Dent,11.0,6.0,178.0,154.0
39,Dent,177.0,247.0,340.0,310.0
40,Scratch_or_spot,346.0,73.0,387.0,131.0
41,Scratch_or_spot,480.0,384.0,555.0,438.0
42,Scratch_or_spot,468.0,241.0,506.0,323.0
42,Dent,258.0,501.0,355.0,562.0
43,Scratch_or_spot,480.0,233.0,563.0,374.0
44,Scratch_or_spot,408.0,293.0,452.0,398.0
45,Scratch_or_spot,253.0,492.0,288.0,522.0
46,Scratch_or_spot,346.0,196.0,376.0,285.0
47,Scratch_or_spot,467.0,439.0,496.0,459.0
47,Scratch_or_spot,512.0,443.0,527.0,468.0
48,Dent,230.0,201.0,281.0,260.0
48,Scratch_or_spot,387.0,403.0,455.0,419.0
48,Scratch_or_spot,503.0,391.0,524.0,412.0
48,Scratch_or_spot,263.0,470.0,287.0,487.0
49,Dent,250.0,382.0,416.0,513.0
50,Dent,114.0,236.0,195.0,309.0
51,Scratch_or_spot,440.0,384.0,492.0,424.0
51,Scratch_or_spot,393.0,423.0,433.0,466.0
52,Dent,93.0,205.0,198.0,335.0
53,Dent,95.0,82.0,253.0,214.0
53,Dent,267.0,114.0,392.0,261.0
54,Dent,338.0,531.0,448.0,649.0
54,Dent,849.0,681.0,1011.0,776.0
55,Dent,1311.0,510.0,1411.0,710.0
56,Scratch_or_spot,297.0,449.0,325.0,491.0
57,Scratch_or_spot,313.0,279.0,460.0,446.0
58,Scratch_or_spot,311.0,365.0,343.0,402.0
58,Dent,323.0,404.0,379.0,452.0
59,Dent,462.0,186.0,559.0,262.0
60,Dent,50.0,450.0,172.0,540.0
61,Dent,442.0,349.0,502.0,408.0
62,Scratch_or_spot,424.0,348.0,520.0,557.0
63,Dent,434.0,170.0,490.0,221.0
64,Dent,317.0,167.0,462.0,277.0
65,Dent,330.0,310.0,418.0,443.0
66,Scratch_or_spot,3.0,393.0,37.0,436.0
66,Scratch_or_spot,42.0,413.0,77.0,470.0
67,Dent,302.0,231.0,386.0,340.0
68,Dent,436.0,322.0,465.0,345.0
68,Dent,427.0,349.0,457.0,363.0
68,Dent,468.0,288.0,498.0,308.0
69,Scratch_or_spot,377.0,269.0,423.0,305.0
69,Scratch_or_spot,295.0,298.0,352.0,309.0
69,Scratch_or_spot,338.0,258.0,372.0,272.0
70,Scratch_or_spot,635.0,55.0,705.0,106.0
71,Scratch_or_spot,268.0,436.0,291.0,463.0
71,Scratch_or_spot,311.0,532.0,353.0,548.0
72,Scratch_or_spot,373.0,332.0,386.0,361.0
72,Dent,71.0,311.0,144.0,363.0
73,Scratch_or_spot,486.0,343.0,508.0,372.0
74,Scratch_or_spot,437.0,420.0,471.0,451.0
75,Scratch_or_spot,330.0,416.0,377.0,447.0
76,Dent,135.0,322.0,210.0,379.0
77,Scratch_or_spot,235.0,404.0,271.0,426.0
78,Dent,158.0,218.0,237.0,292.0
79,Scratch_or_spot,341.0,349.0,376.0,376.0
80,Scratch_or_spot,114.0,231.0,148.0,275.0
80,Scratch_or_spot,27.0,99.0,82.0,137.0
81,Scratch_or_spot,289.0,160.0,313.0,215.0
81,Scratch_or_spot,316.0,64.0,386.0,130.0
82,Scratch_or_spot,288.0,394.0,327.0,440.0
82,Scratch_or_spot,240.0,370.0,279.0,397.0
82,Scratch_or_spot,98.0,336.0,117.0,359.0
82,Scratch_or_spot,1.0,288.0,29.0,326.0
83,Scratch_or_spot,219.0,345.0,244.0,372.0
84,Scratch_or_spot,346.0,234.0,385.0,251.0
85,Scratch_or_spot,436.0,326.0,506.0,360.0
85,Scratch_or_spot,518.0,352.0,545.0,386.0
86,Scratch_or_spot,336.0,274.0,381.0,305.0
87,Dent,342.0,214.0,538.0,339.0
88,Dent,229.0,307.0,327.0,398.0
89,Dent,250.0,292.0,349.0,389.0
90,Scratch_or_spot,386.0,217.0,435.0,251.0
91,Scratch_or_spot,449.0,224.0,472.0,244.0
92,Scratch_or_spot,400.0,326.0,463.0,361.0
93,Scratch_or_spot,427.0,382.0,435.0,413.0
94,Scratch_or_spot,240.0,218.0,273.0,240.0
95,Dent,303.0,256.0,401.0,392.0
96,Scratch_or_spot,407.0,357.0,439.0,407.0
97,Scratch_or_spot,536.0,274.0,553.0,310.0
97,Scratch_or_spot,349.0,194.0,368.0,217.0
97,Scratch_or_spot,361.0,217.0,383.0,244.0
97,Scratch_or_spot,390.0,215.0,404.0,237.0
97,Scratch_or_spot,451.0,372.0,483.0,394.0
97,Scratch_or_spot,496.0,357.0,525.0,370.0
97,Scratch_or_spot,341.0,155.0,362.0,185.0
98,Scratch_or_spot,424.0,204.0,461.0,246.0
99,Dent,171.0,169.0,215.0,210.0
100,Dent,151.0,198.0,226.0,249.0
100,Scratch_or_spot,157.0,420.0,212.0,442.0
100,Scratch_or_spot,99.0,419.0,141.0,435.0
101,Scratch_or_spot,221.0,242.0,284.0,286.0
102,Scratch_or_spot,625.0,295.0,662.0,321.0
103,Dent,546.0,583.0,571.0,668.0
104,Dent,330.0,205.0,639.0,436.0
105,Dent,103.0,304.0,1000.0,400.0
106,Dent,584.0,229.0,807.0,334.0
107,Dent,504.0,359.0,576.0,416.0
108,Dent,532.0,273.0,648.0,366.0
109,Scratch_or_spot,456.0,622.0,593.0,690.0
109,Scratch_or_spot,296.0,453.0,421.0,635.0
109,Scratch_or_spot,847.0,416.0,879.0,452.0
109,Scratch_or_spot,726.0,481.0,750.0,508.0
109,Scratch_or_spot,719.0,536.0,736.0,559.0
109,Scratch_or_spot,828.0,495.0,847.0,516.0
109,Scratch_or_spot,551.0,370.0,570.0,394.0
110,Scratch_or_spot,554.0,496.0,604.0,544.0
110,Scratch_or_spot,606.0,548.0,640.0,591.0
110,Scratch_or_spot,627.0,591.0,663.0,633.0
110,Scratch_or_spot,703.0,579.0,728.0,629.0
110,Scratch_or_spot,671.0,629.0,698.0,668.0
111,Dent,546.0,384.0,586.0,426.0
111,Dent,592.0,415.0,613.0,443.0
112,Dent,463.0,230.0,534.0,297.0
113,Scratch_or_spot,419.0,445.0,540.0,504.0
114,Dent,531.0,390.0,610.0,537.0
115,Dent,483.0,406.0,652.0,658.0
116,Dent,489.0,559.0,601.0,717.0
117,Scratch_or_spot,413.0,247.0,472.0,298.0
118,Dent,222.0,277.0,293.0,431.0
118,Dent,303.0,332.0,351.0,441.0
119,Dent,2.0,115.0,180.0,255.0
120,Scratch_or_spot,330.0,422.0,364.0,464.0
121,Scratch_or_spot,102.0,261.0,374.0,436.0
121,Scratch_or_spot,392.0,196.0,585.0,346.0
121,Scratch_or_spot,177.0,526.0,418.0,687.0
122,Scratch_or_spot,336.0,197.0,814.0,277.0
123,Scratch_or_spot,462.0,464.0,538.0,511.0
124,Scratch_or_spot,361.0,283.0,427.0,380.0
124,Scratch_or_spot,240.0,188.0,277.0,293.0
125,Scratch_or_spot,477.0,382.0,750.0,445.0
126,Scratch_or_spot,411.0,364.0,429.0,411.0
127,Scratch_or_spot,473.0,253.0,504.0,326.0
128,Scratch_or_spot,350.0,298.0,366.0,361.0
129,Scratch_or_spot,169.0,290.0,291.0,428.0
130,Dent,292.0,326.0,464.0,522.0
131,Scratch_or_spot,465.0,320.0,544.0,377.0
131,Scratch_or_spot,365.0,362.0,453.0,412.0
132,Scratch_or_spot,327.0,197.0,441.0,245.0
133,Scratch_or_spot,627.0,380.0,678.0,422.0
134,Dent,614.0,310.0,822.0,438.0
134,Dent,562.0,358.0,609.0,408.0
135,Dent,518.0,276.0,708.0,357.0
136,Scratch_or_spot,657.0,638.0,700.0,712.0
137,Scratch_or_spot,539.0,595.0,577.0,633.0
138,Dent,462.0,565.0,587.0,740.0
138,Scratch_or_spot,593.0,589.0,642.0,634.0
138,Scratch_or_spot,597.0,679.0,649.0,713.0
139,Dent,250.0,200.0,515.0,400.0
139,Dent,469.0,515.0,663.0,738.0
140,Scratch_or_spot,561.0,626.0,607.0,695.0
141,Scratch_or_spot,684.0,258.0,714.0,367.0
142,Scratch_or_spot,609.0,367.0,825.0,409.0
142,Scratch_or_spot,69.0,382.0,600.0,410.0
143,Scratch_or_spot,512.0,523.0,656.0,606.0
143,Scratch_or_spot,453.0,575.0,498.0,657.0
144,Dent,374.0,163.0,504.0,289.0
145,Scratch_or_spot,384.0,430.0,511.0,480.0
146,Dent,347.0,67.0,465.0,171.0
146,Scratch_or_spot,414.0,480.0,576.0,583.0
147,Scratch_or_spot,793.0,810.0,1012.0,882.0
148,Dent,388.0,509.0,478.0,586.0
149,Dent,232.0,333.0,508.0,474.0
150,Dent,471.0,514.0,564.0,567.0
151,Dent,528.0,220.0,717.0,288.0
151,Scratch_or_spot,453.0,221.0,490.0,259.0
151,Scratch_or_spot,408.0,219.0,429.0,246.0
151,Dent,303.0,390.0,361.0,418.0
152,Dent,250.0,210.0,449.0,266.0
152,Scratch_or_spot,148.0,299.0,213.0,331.0
152,Scratch_or_spot,117.0,311.0,144.0,339.0
153,Dent,370.0,204.0,533.0,263.0
153,Scratch_or_spot,299.0,258.0,343.0,293.0
154,Scratch_or_spot,424.0,209.0,507.0,249.0
154,Scratch_or_spot,599.0,234.0,688.0,291.0
154,Scratch_or_spot,352.0,209.0,416.0,237.0
154,Scratch_or_spot,222.0,370.0,255.0,386.0
155,Dent,138.0,387.0,424.0,635.0
156,Dent,539.0,458.0,778.0,751.0
156,Dent,793.0,527.0,896.0,660.0
157,Scratch_or_spot,757.0,602.0,880.0,697.0
157,Scratch_or_spot,822.0,717.0,990.0,792.0
157,Scratch_or_spot,1052.0,665.0,1142.0,745.0
158,Scratch_or_spot,915.0,357.0,1077.0,662.0
159,Scratch_or_spot,483.0,257.0,552.0,305.0
160,Dent,309.0,137.0,394.0,225.0
161,Dent,400.0,146.0,472.0,231.0
162,Dent,578.0,346.0,603.0,366.0
163,Dent,454.0,623.0,598.0,724.0
164,Dent,253.0,239.0,682.0,671.0
165,Dent,375.0,223.0,720.0,692.0
166,Dent,315.0,538.0,542.0,702.0
167,Dent,615.0,531.0,714.0,641.0
168,Scratch_or_spot,240.0,263.0,305.0,299.0
168,Scratch_or_spot,271.0,321.0,358.0,372.0
169,Scratch_or_spot,396.0,535.0,446.0,581.0
169,Scratch_or_spot,339.0,478.0,380.0,522.0
170,Scratch_or_spot,378.0,552.0,411.0,599.0
170,Scratch_or_spot,432.0,542.0,475.0,591.0
171,Scratch_or_spot,198.0,329.0,393.0,395.0
172,Scratch_or_spot,446.0,98.0,611.0,205.0
172,Scratch_or_spot,282.0,82.0,433.0,134.0
173,Scratch_or_spot,245.0,421.0,347.0,472.0
174,Scratch_or_spot,155.0,334.0,230.0,374.0
174,Scratch_or_spot,184.0,407.0,210.0,452.0
174,Scratch_or_spot,247.0,338.0,290.0,365.0
174,Scratch_or_spot,375.0,252.0,519.0,282.0
175,Scratch_or_spot,266.0,264.0,437.0,294.0
175,Scratch_or_spot,229.0,281.0,261.0,300.0
176,Scratch_or_spot,438.0,186.0,515.0,246.0
176,Scratch_or_spot,362.0,257.0,419.0,323.0
176,Scratch_or_spot,353.0,333.0,403.0,391.0
177,Scratch_or_spot,562.0,533.0,584.0,555.0
177,Scratch_or_spot,602.0,495.0,643.0,523.0
177,Scratch_or_spot,650.0,479.0,705.0,501.0
177,Scratch_or_spot,697.0,454.0,736.0,473.0
177,Scratch_or_spot,449.0,591.0,490.0,616.0
178,Dent,552.0,26.0,648.0,182.0
179,Scratch_or_spot,583.0,437.0,986.0,527.0
179,Scratch_or_spot,415.0,712.0,538.0,814.0
180,Scratch_or_spot,494.0,308.0,652.0,385.0
181,Scratch_or_spot,329.0,370.0,445.0,432.0
181,Scratch_or_spot,174.0,404.0,267.0,434.0
182,Scratch_or_spot,286.0,306.0,467.0,372.0
183,Dent,357.0,245.0,427.0,333.0
183,Dent,290.0,250.0,341.0,324.0
184,Scratch_or_spot,446.0,336.0,531.0,387.0
185,Scratch_or_spot,451.0,325.0,501.0,380.0
185,Scratch_or_spot,503.0,294.0,557.0,335.0
185,Dent,580.0,184.0,720.0,254.0
186,Dent,393.0,440.0,731.0,665.0
187,Dent,678.0,260.0,1220.0,616.0
187,Dent,423.0,547.0,661.0,627.0
187,Scratch_or_spot,270.0,764.0,327.0,807.0
187,Scratch_or_spot,186.0,864.0,218.0,959.0
188,Scratch_or_spot,336.0,564.0,370.0,599.0
188,Scratch_or_spot,314.0,608.0,347.0,641.0
189,Dent,370.0,135.0,457.0,307.0
189,Dent,264.0,167.0,330.0,302.0
190,Scratch_or_spot,270.0,246.0,607.0,396.0
190,Scratch_or_spot,259.0,437.0,324.0,618.0
191,Dent,981.0,764.0,1292.0,1003.0
192,Scratch_or_spot,353.0,261.0,374.0,339.0
193,Dent,584.0,534.0,1157.0,648.0
194,Dent,707.0,571.0,1143.0,704.0
195,Dent,440.0,257.0,951.0,626.0
196,Dent,412.0,659.0,698.0,989.0
197,Dent,956.0,484.0,1303.0,817.0
198,Dent,970.0,525.0,1328.0,762.0
199,Scratch_or_spot,270.0,448.0,301.0,522.0
199,Scratch_or_spot,246.0,498.0,267.0,525.0
200,Dent,250.0,415.0,614.0,648.0
201,Scratch_or_spot,571.0,433.0,605.0,449.0
202,Dent,591.0,372.0,654.0,427.0
203,Dent,427.0,400.0,553.0,449.0
204,Dent,214.0,449.0,430.0,588.0
205,Scratch_or_spot,123.0,543.0,327.0,629.0
205,Scratch_or_spot,360.0,531.0,516.0,588.0
205,Scratch_or_spot,531.0,515.0,636.0,564.0
205,Scratch_or_spot,666.0,504.0,793.0,548.0
206,Scratch_or_spot,375.0,451.0,681.0,501.0
206,Scratch_or_spot,150.0,461.0,351.0,504.0
206,Scratch_or_spot,149.0,564.0,234.0,591.0
206,Scratch_or_spot,255.0,570.0,279.0,591.0
207,Scratch_or_spot,516.0,499.0,779.0,571.0
208,Scratch_or_spot,447.0,426.0,553.0,495.0
208,Scratch_or_spot,573.0,380.0,1002.0,419.0
209,Scratch_or_spot,495.0,378.0,734.0,478.0
209,Scratch_or_spot,795.0,486.0,1020.0,581.0
209,Scratch_or_spot,327.0,384.0,490.0,426.0
210,Scratch_or_spot,666.0,261.0,929.0,322.0
210,Scratch_or_spot,551.0,303.0,663.0,345.0
210,Scratch_or_spot,352.0,366.0,468.0,412.0
211,Scratch_or_spot,657.0,299.0,790.0,347.0
211,Scratch_or_spot,810.0,310.0,873.0,343.0
212,Dent,37.0,326.0,130.0,404.0
212,Dent,149.0,304.0,337.0,378.0
213,Dent,320.0,240.0,432.0,353.0
214,Dent,249.0,232.0,419.0,340.0
215,Dent,600.0,274.0,743.0,352.0
216,Dent,555.0,192.0,766.0,382.0
217,Dent,290.0,252.0,473.0,457.0
218,Scratch_or_spot,321.0,517.0,410.0,554.0
218,Scratch_or_spot,704.0,442.0,798.0,477.0
219,Dent,476.0,486.0,572.0,684.0
220,Dent,412.0,478.0,625.0,666.0
221,Dent,149.0,334.0,297.0,554.0
221,Scratch_or_spot,313.0,430.0,372.0,477.0
221,Scratch_or_spot,303.0,488.0,326.0,507.0
222,Scratch_or_spot,639.0,303.0,767.0,358.0
223,Scratch_or_spot,420.0,473.0,471.0,516.0
224,Scratch_or_spot,492.0,518.0,506.0,542.0
224,Scratch_or_spot,510.0,554.0,533.0,567.0
225,Dent,230.0,271.0,347.0,401.0
226,Dent,592.0,432.0,627.0,549.0
227,Dent,504.0,303.0,621.0,480.0
227,Scratch_or_spot,234.0,615.0,398.0,660.0
228,Scratch_or_spot,305.0,445.0,561.0,522.0
228,Scratch_or_spot,600.0,618.0,639.0,668.0
228,Scratch_or_spot,641.0,591.0,671.0,626.0
228,Scratch_or_spot,672.0,557.0,723.0,599.0
229,Scratch_or_spot,536.0,595.0,563.0,658.0
230,Scratch_or_spot,337.0,316.0,419.0,372.0
231,Scratch_or_spot,471.0,379.0,502.0,417.0
232,Scratch_or_spot,451.0,306.0,536.0,363.0
232,Scratch_or_spot,492.0,372.0,513.0,437.0
232,Scratch_or_spot,489.0,468.0,538.0,538.0
233,Dent,126.0,223.0,522.0,634.0
233,Dent,528.0,435.0,573.0,544.0
233,Scratch_or_spot,570.0,279.0,603.0,337.0
233,Scratch_or_spot,609.0,369.0,660.0,458.0
233,Scratch_or_spot,622.0,485.0,665.0,564.0
234,Scratch_or_spot,453.0,457.0,516.0,486.0
235,Scratch_or_spot,462.0,308.0,510.0,379.0
236,Scratch_or_spot,412.0,553.0,512.0,652.0
237,Scratch_or_spot,366.0,551.0,456.0,652.0
238,Scratch_or_spot,478.0,532.0,511.0,567.0
239,Scratch_or_spot,497.0,467.0,542.0,493.0
239,Scratch_or_spot,542.0,504.0,577.0,517.0
240,Scratch_or_spot,225.0,330.0,430.0,481.0
241,Dent,298.0,510.0,437.0,714.0
241,Dent,569.0,355.0,665.0,438.0
241,Scratch_or_spot,156.0,478.0,210.0,551.0
242,Scratch_or_spot,622.0,491.0,848.0,649.0
242,Scratch_or_spot,21.0,531.0,72.0,618.0
243,Scratch_or_spot,406.0,447.0,636.0,528.0
243,Scratch_or_spot,645.0,380.0,771.0,431.0
244,Scratch_or_spot,355.0,446.0,584.0,532.0
245,Scratch_or_spot,681.0,412.0,742.0,490.0
245,Scratch_or_spot,759.0,394.0,780.0,447.0
246,Dent,573.0,282.0,666.0,382.0
247,Dent,748.0,19.0,994.0,242.0
248,Scratch_or_spot,255.0,330.0,573.0,420.0
248,Scratch_or_spot,579.0,325.0,654.0,389.0
248,Scratch_or_spot,664.0,334.0,741.0,387.0
248,Scratch_or_spot,792.0,389.0,827.0,484.0
249,Scratch_or_spot,287.0,399.0,537.0,482.0
249,Scratch_or_spot,148.0,438.0,243.0,504.0
250,Scratch_or_spot,356.0,358.0,678.0,421.0
251,Dent,267.0,383.0,419.0,484.0
252,Dent,481.0,374.0,616.0,452.0
253,Scratch_or_spot,451.0,620.0,518.0,663.0
253,Scratch_or_spot,399.0,615.0,440.0,647.0
254,Dent,378.0,241.0,592.0,364.0
255,Dent,288.0,350.0,495.0,463.0
256,Dent,547.0,330.0,717.0,459.0
257,Scratch_or_spot,512.0,634.0,545.0,722.0
258,Scratch_or_spot,516.0,557.0,547.0,588.0
258,Scratch_or_spot,187.0,541.0,234.0,638.0
259,Scratch_or_spot,537.0,562.0,573.0,574.0
259,Scratch_or_spot,221.0,578.0,266.0,660.0
260,Scratch_or_spot,627.0,498.0,649.0,532.0
261,Scratch_or_spot,751.0,443.0,782.0,478.0
261,Scratch_or_spot,687.0,464.0,735.0,494.0
261,Scratch_or_spot,729.0,416.0,768.0,433.0
262,Scratch_or_spot,204.0,713.0,291.0,761.0
263,Dent,669.0,599.0,740.0,717.0
263,Dent,748.0,535.0,814.0,584.0
263,Dent,785.0,470.0,873.0,522.0
264,Scratch_or_spot,441.0,426.0,511.0,554.0
264,Scratch_or_spot,523.0,414.0,573.0,533.0
265,Scratch_or_spot,570.0,520.0,621.0,544.0
265,Scratch_or_spot,501.0,525.0,536.0,563.0
266,Scratch_or_spot,540.0,183.0,592.0,286.0
267,Scratch_or_spot,653.0,592.0,704.0,620.0
268,Scratch_or_spot,321.0,9.0,443.0,63.0
268,Scratch_or_spot,352.0,119.0,576.0,162.0
269,Dent,457.0,199.0,497.0,305.0
270,Scratch_or_spot,427.0,278.0,494.0,314.0
270,Scratch_or_spot,361.0,307.0,423.0,352.0
270,Scratch_or_spot,299.0,351.0,355.0,382.0
270,Scratch_or_spot,265.0,391.0,310.0,427.0
271,Dent,328.0,379.0,369.0,418.0
271,Dent,385.0,391.0,460.0,433.0
272,Scratch_or_spot,591.0,166.0,622.0,183.0
272,Scratch_or_spot,467.0,96.0,539.0,146.0
272,Scratch_or_spot,122.0,148.0,147.0,175.0
272,Dent,51.0,472.0,313.0,582.0
273,Dent,39.0,311.0,89.0,389.0
274,Dent,259.0,223.0,440.0,385.0
275,Dent,367.0,135.0,601.0,244.0
276,Dent,217.0,85.0,401.0,258.0
277,Dent,264.0,207.0,289.0,236.0
277,Dent,291.0,331.0,380.0,379.0
278,Scratch_or_spot,532.0,278.0,565.0,315.0
279,Dent,263.0,234.0,392.0,309.0
279,Dent,397.0,258.0,429.0,317.0
280,Scratch_or_spot,451.0,277.0,484.0,309.0
280,Scratch_or_spot,427.0,283.0,445.0,329.0
280,Scratch_or_spot,407.0,354.0,437.0,412.0
281,Scratch_or_spot,180.0,367.0,224.0,402.0
282,Scratch_or_spot,114.0,184.0,204.0,222.0
282,Scratch_or_spot,432.0,57.0,539.0,102.0
283,Scratch_or_spot,181.0,161.0,302.0,301.0
284,Scratch_or_spot,300.0,182.0,391.0,266.0
285,Scratch_or_spot,709.0,512.0,879.0,608.0
285,Scratch_or_spot,513.0,627.0,846.0,739.0
285,Scratch_or_spot,992.0,443.0,1339.0,624.0
286,Scratch_or_spot,588.0,826.0,663.0,878.0
287,Scratch_or_spot,657.0,576.0,844.0,732.0
288,Dent,346.0,448.0,552.0,576.0
289,Dent,479.0,211.0,510.0,244.0
289,Dent,456.0,228.0,479.0,256.0
289,Dent,393.0,243.0,451.0,298.0
290,Dent,515.0,275.0,597.0,315.0
291,Dent,292.0,310.0,611.0,517.0
292,Dent,446.0,60.0,538.0,145.0
292,Dent,476.0,182.0,573.0,334.0
293,Scratch_or_spot,396.0,495.0,426.0,547.0
293,Scratch_or_spot,377.0,461.0,399.0,488.0
294,Dent,344.0,325.0,791.0,384.0
295,Scratch_or_spot,220.0,291.0,225.0,312.0
295,Scratch_or_spot,252.0,269.0,286.0,298.0
295,Scratch_or_spot,230.0,347.0,250.0,368.0
295,Scratch_or_spot,401.0,350.0,443.0,365.0
295,Scratch_or_spot,355.0,330.0,395.0,352.0
296,Scratch_or_spot,356.0,264.0,502.0,365.0
297,Dent,479.0,314.0,530.0,377.0
297,Dent,540.0,358.0,645.0,390.0
297,Dent,230.0,309.0,436.0,337.0
297,Dent,124.0,162.0,271.0,277.0
298,Scratch_or_spot,273.0,330.0,341.0,391.0
299,Scratch_or_spot,604.0,793.0,902.0,965.0
300,Scratch_or_spot,473.0,727.0,693.0,823.0
301,Dent,107.0,481.0,193.0,583.0
302,Dent,351.0,339.0,417.0,378.0
303,Dent,288.0,223.0,478.0,286.0
303,Dent,321.0,415.0,498.0,470.0
304,Scratch_or_spot,559.0,393.0,577.0,417.0
305,Dent,621.0,6.0,788.0,154.0
306,Dent,459.0,247.0,622.0,310.0
307,Scratch_or_spot,412.0,73.0,453.0,131.0
308,Scratch_or_spot,244.0,384.0,319.0,438.0
309,Scratch_or_spot,293.0,241.0,331.0,323.0
309,Dent,444.0,501.0,541.0,562.0
310,Scratch_or_spot,236.0,233.0,319.0,374.0
311,Scratch_or_spot,347.0,293.0,391.0,398.0
312,Scratch_or_spot,511.0,492.0,546.0,522.0
313,Scratch_or_spot,263.0,196.0,293.0,285.0
314,Scratch_or_spot,303.0,439.0,332.0,459.0
314,Scratch_or_spot,272.0,443.0,287.0,468.0
315,Dent,518.0,201.0,569.0,260.0
315,Scratch_or_spot,344.0,403.0,412.0,419.0
315,Scratch_or_spot,275.0,391.0,296.0,412.0
315,Scratch_or_spot,512.0,470.0,536.0,487.0
316,Dent,383.0,382.0,549.0,513.0
317,Dent,604.0,236.0,685.0,309.0
318,Scratch_or_spot,307.0,384.0,359.0,424.0
318,Scratch_or_spot,366.0,423.0,406.0,466.0
319,Dent,601.0,205.0,706.0,335.0
320,Dent,546.0,82.0,704.0,214.0
320,Dent,407.0,114.0,532.0,261.0
321,Dent,1151.0,531.0,1261.0,649.0
321,Dent,588.0,681.0,750.0,776.0
322,Dent,188.0,510.0,288.0,710.0
323,Scratch_or_spot,474.0,449.0,502.0,491.0
324,Scratch_or_spot,339.0,279.0,486.0,446.0
325,Scratch_or_spot,296.0,365.0,328.0,402.0
325,Dent,260.0,404.0,316.0,452.0
326,Dent,240.0,186.0,337.0,262.0
327,Dent,627.0,450.0,749.0,540.0
328,Dent,297.0,349.0,357.0,408.0
329,Scratch_or_spot,279.0,348.0,375.0,557.0
330,Dent,149.0,170.0,205.0,221.0
331,Dent,177.0,167.0,322.0,277.0
332,Dent,221.0,310.0,309.0,443.0
333,Scratch_or_spot,602.0,393.0,636.0,436.0
333,Scratch_or_spot,562.0,413.0,597.0,470.0
334,Dent,253.0,231.0,337.0,340.0
335,Dent,174.0,322.0,203.0,345.0
335,Dent,182.0,349.0,212.0,363.0
335,Dent,141.0,288.0,171.0,308.0
336,Scratch_or_spot,216.0,269.0,262.0,305.0
336,Scratch_or_spot,287.0,298.0,344.0,309.0
336,Scratch_or_spot,267.0,258.0,301.0,272.0
337,Scratch_or_spot,94.0,55.0,164.0,106.0
